c0,c1,c2,c3,c4,c5,c6,c7
1.0,10.0,0.1,1.9537188753068755,1.0,2.990994046132299,0.15343090751449015,0.006983602184658911
1.0,10.0,0.1,2.855115450563862,1.0,1.7124735924798016,0.1288759096886626,0.013119485394748064
1.0,10.0,0.1,26.61835369171463,1.0,2.002597677086268,1.2038280959594039,0.0030024027049201426
1.0,10.0,0.1,13.422240265955859,1.0,2.17843820413082,0.22437387967843564,0.031194097457153926
1.0,10.0,0.1,49.14878613860446,1.0,2.384949062982819,3.906575061866687,0.0033670013614370835
1.0,10.0,0.1,17.72230888138836,1.0,4.0907045574819305,1.1076230190423295,0.016133931950050626
1.0,10.0,0.1,9.136599023784742,1.0,0.6799981418703372,0.7119158995980425,0.0026947971320114123
1.0,10.0,0.1,5.412433315955572,1.0,2.243342774124273,0.6247743505376585,0.013554190575636517
1.0,10.0,0.1,16.240128135596713,1.0,1.6871992288659585,0.8353342235454551,0.005444290180288945
1.0,10.0,0.1,18.601590905241306,1.0,3.0510707535643617,2.239092129239404,0.002750689131129512
1.0,10.0,0.1,41.72258049623114,1.0,1.7891370197224121,1.1363515918705613,0.00945356010946184
1.0,10.0,0.1,0.7754612733791422,1.0,2.1101465132440738,0.09018331152806258,0.004143340232908823
1.0,10.0,0.1,6.478626405966031,1.0,2.065785458262613,0.768655901875469,0.0033784894214215658
1.0,10.0,0.1,3.2178811097952136,1.0,2.5746748190391453,0.27118554539131934,0.005826562357962003
1.0,10.0,0.1,1.8978624537648239,1.0,2.489591518048871,0.08308293072166843,0.0139587770373246
1.0,10.0,0.1,1.7418664727021695,1.0,1.4205489755529177,0.04939326901723493,0.003802831041584061
1.0,10.0,0.1,12.021160118530505,1.0,2.2659243889060865,0.1775275328019755,0.05677658436556001
1.0,10.0,0.1,2.566505259866111,1.0,3.396720045308869,0.40039695826042127,0.007661093464005689
1.0,10.0,0.1,1.6583801359680426,1.0,1.494176754941753,0.11044273002441961,0.01294618635464192
1.0,10.0,0.1,2.1050990422289524,1.0,3.7628151439597124,0.07367390681870474,0.0254166420285973
1.0,10.0,0.1,1.9256447966284151,1.0,1.7731822903629149,0.09445912400499075,0.015669521874201103
1.0,10.0,0.1,8.53860379033548,1.0,1.4404372275255333,0.21597942239609996,0.008390467679820074
1.0,10.0,0.1,61.1657351238259,1.0,1.627550342433182,6.78452660179269,0.011333997899689734
1.0,10.0,0.1,9.024574419464784,1.0,1.3900520681882629,0.3330080375994028,0.012239779941851181
