c0,c1,c2,c3,c4,c5,c6,c7
1.0,10.0,0.1,13.619973553490203,1.0,2.6242642026279093,2.1338816195498636,0.002801609952109957
1.0,10.0,0.1,6.983909408471276,1.0,1.753537859567098,0.4775718218742004,0.002823761913549519
1.0,10.0,0.1,14.269473119467875,1.0,0.5466231472405411,0.22353978766640617,0.038187851345519774
1.0,10.0,0.1,35.937991970080354,1.0,1.5769369433435554,1.6328122092590502,0.01161384572986785
1.0,10.0,0.1,17.9523890957716,1.0,4.258666655681376,2.661415567017384,0.008821773515072732
1.0,10.0,0.1,13.873053886110894,1.0,0.3267951897222628,0.8547807578230749,0.003396635136964442
1.0,10.0,0.1,50.344604775210115,1.0,0.9262844115904719,1.5183311178342984,0.004664773447652696
1.0,10.0,0.1,9.726852643169376,1.0,1.7717776885000573,0.5987142460448794,0.0023973479595259008
1.0,10.0,0.1,15.15194610764557,1.0,1.3555912338528058,0.24324220704269386,0.056341367776211085
1.0,10.0,0.1,2.5469945086344588,1.0,2.440719210893731,0.10459940940181367,0.0041389160508576535
1.0,10.0,0.1,25.38524402505154,1.0,1.944639128307011,0.5831908329187574,0.01602119091409878
1.0,10.0,0.1,5.852274447905016,1.0,0.5733295155130067,0.13327329754570078,0.02732897498402888
1.0,10.0,0.1,1.7138704282558794,1.0,0.6244204445531114,0.12102466555565097,0.012637642449254471
1.0,10.0,0.1,5.9950749001821295,1.0,2.0320772711870614,0.49056098024532074,0.009088621050595548
1.0,10.0,0.1,47.624762922983024,1.0,1.7257844299112213,2.169081712501246,0.002525954248641721
1.0,10.0,0.1,4.426037623059606,1.0,1.321901469136605,0.18522716082178534,0.003105160945278363
1.0,10.0,0.1,3.6862746277700444,1.0,1.989407715327481,0.1150894359753758,0.059247651571972884
1.0,10.0,0.1,3.6587601787096715,1.0,1.210255574705779,0.1416426207924195,0.005866358052591396
1.0,10.0,0.1,31.070284211044687,1.0,2.141002934922011,1.521695446694905,0.005551296801799426
1.0,10.0,0.1,30.669724390572494,1.0,2.421495563277965,2.9211059736759184,0.0046223576419840455
1.0,10.0,0.1,23.340317844178635,1.0,4.140553796937738,1.4307758580517929,0.010918209767344186
1.0,10.0,0.1,14.820466778411008,1.0,1.8803721022520279,0.48951395450659085,0.013370835497433597
1.0,10.0,0.1,28.974970400237883,1.0,0.3793813927715113,1.57623914497297,0.007700513322615603
1.0,10.0,0.1,3.6862177739099677,1.0,1.2357661443057713,0.12894954983283308,0.003226450799218322
1.0,10.0,0.1,24.81566168101041,1.0,0.6544886880254572,1.041261814005709,0.006473176483897917
1.0,10.0,0.1,47.28800636678084,1.0,2.372892569540616,2.9738560881280547,0.008486283527739369
1.0,10.0,0.1,5.494723829831919,1.0,1.2239868834094334,0.21947311256579174,0.006135845605096011
1.0,10.0,0.1,24.486149634286445,1.0,2.1462547275358825,0.5256154983510841,0.0030965730113564306
1.0,10.0,0.1,1.418907771275412,1.0,1.6313050044512922,0.07844111830252981,0.013955515528753897
1.0,10.0,0.1,0.7121547469037831,1.0,1.2644267362215946,0.09107940084273587,0.013977525511925343
1.0,10.0,0.1,2.9850463763937354,1.0,2.7296645131776254,0.3461069128065593,0.004139615023289919
