c0,c1,c2,c3,c4,c5,c6,c7
1.0,10.0,0.01,10.0,1.0,1.0,0.1,0.01
1.0,10.0,0.01,9.687207191557173,1.0,0.8966538686815595,0.09335892572414749,0.009140558557305131
1.0,10.0,0.01,9.951417432886418,1.0,1.037618105426581,0.08033578056499265,0.010473868854148704
1.0,10.0,0.01,8.705655684022744,1.0,1.0606826749203864,0.06809497019542743,0.011451934247230195
1.0,10.0,0.01,8.705655684022744,1.0,1.0606826749203864,0.06809497019542743,0.011451934247230195
1.0,10.0,0.01,9.487600376526176,1.0,1.0643660235546402,0.06852665727471999,0.008699935633086922
1.0,10.0,0.01,9.487600376526176,1.0,1.0643660235546402,0.06852665727471999,0.008699935633086922
1.0,10.0,0.01,9.487600376526176,1.0,1.0643660235546402,0.06852665727471999,0.008699935633086922
1.0,10.0,0.01,10.613397427203536,1.0,1.1127479328335987,0.07100298410880528,0.008557450236715475
1.0,10.0,0.01,10.613397427203536,1.0,1.1127479328335987,0.07100298410880528,0.008557450236715475
1.0,10.0,0.01,11.83904249599092,1.0,1.3543035618962647,0.06771279200703102,0.007114814491340956
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,12.60159198987102,1.0,1.7638262045860285,0.07721212032985118,0.00583748057347058
1.0,10.0,0.01,14.561016930484593,1.0,1.7509195367157184,0.07582512310102077,0.005267362050498298
1.0,10.0,0.01,15.622348607544785,1.0,1.6570731021361118,0.08595672314650728,0.005477546560153404
1.0,10.0,0.01,15.622348607544785,1.0,1.6570731021361118,0.08595672314650728,0.005477546560153404
1.0,10.0,0.01,15.087713751979285,1.0,1.6973998948860136,0.1046784252086877,0.0046941825011929
1.0,10.0,0.01,15.087713751979285,1.0,1.6973998948860136,0.1046784252086877,0.0046941825011929
1.0,10.0,0.01,16.026171646301094,1.0,1.791627417495565,0.09910990964789111,0.0049761149537278036
1.0,10.0,0.01,16.026171646301094,1.0,1.791627417495565,0.09910990964789111,0.0049761149537278036
1.0,10.0,0.01,16.026171646301094,1.0,1.791627417495565,0.09910990964789111,0.0049761149537278036
1.0,10.0,0.01,16.026171646301094,1.0,1.791627417495565,0.09910990964789111,0.0049761149537278036
1.0,10.0,0.01,16.026171646301094,1.0,1.791627417495565,0.09910990964789111,0.0049761149537278036
1.0,10.0,0.01,16.026171646301094,1.0,1.791627417495565,0.09910990964789111,0.0049761149537278036
1.0,10.0,0.01,15.287968945988359,1.0,1.7917168988652974,0.09647085389319919,0.004830278270789373
1.0,10.0,0.01,15.287968945988359,1.0,1.7917168988652974,0.09647085389319919,0.004830278270789373
1.0,10.0,0.01,15.287968945988359,1.0,1.7917168988652974,0.09647085389319919,0.004830278270789373
1.0,10.0,0.01,15.287968945988359,1.0,1.7917168988652974,0.09647085389319919,0.004830278270789373
1.0,10.0,0.01,15.287968945988359,1.0,1.7917168988652974,0.09647085389319919,0.004830278270789373
1.0,10.0,0.01,15.816560540862689,1.0,1.5497083568567405,0.11268591092936518,0.005584793279252974
1.0,10.0,0.01,18.571719995953725,1.0,1.2588786275218027,0.12400618816180253,0.004640091275439345
1.0,10.0,0.01,17.394841005281275,1.0,1.1842857844171795,0.13666531481971572,0.00482959828777981
1.0,10.0,0.01,17.394841005281275,1.0,1.1842857844171795,0.13666531481971572,0.00482959828777981
1.0,10.0,0.01,15.536021454939473,1.0,1.238594501324033,0.14129224137941335,0.004538107120164972
1.0,10.0,0.01,15.536021454939473,1.0,1.238594501324033,0.14129224137941335,0.004538107120164972
1.0,10.0,0.01,15.60473129801598,1.0,1.3272952969616523,0.14501501759506202,0.005188497372279457
1.0,10.0,0.01,15.60473129801598,1.0,1.3272952969616523,0.14501501759506202,0.005188497372279457
1.0,10.0,0.01,16.869342226030497,1.0,1.4986279408643095,0.14416470017065516,0.005185452324700606
1.0,10.0,0.01,17.455799224420563,1.0,1.6537653962217715,0.19207345704910336,0.004921053125015525
1.0,10.0,0.01,17.455799224420563,1.0,1.6537653962217715,0.19207345704910336,0.004921053125015525
1.0,10.0,0.01,17.706123897058603,1.0,1.6830655732401356,0.21675630020441145,0.004788395977400687
1.0,10.0,0.01,19.09256128637327,1.0,1.52636081506825,0.2256480366554043,0.005464854621905205
1.0,10.0,0.01,19.09256128637327,1.0,1.52636081506825,0.2256480366554043,0.005464854621905205
1.0,10.0,0.01,19.09256128637327,1.0,1.52636081506825,0.2256480366554043,0.005464854621905205
1.0,10.0,0.01,19.09256128637327,1.0,1.52636081506825,0.2256480366554043,0.005464854621905205
1.0,10.0,0.01,19.09256128637327,1.0,1.52636081506825,0.2256480366554043,0.005464854621905205
1.0,10.0,0.01,19.440973469868318,1.0,1.2436040348280752,0.2556764465209124,0.005766297078825663
1.0,10.0,0.01,18.852006167005253,1.0,1.171938105257617,0.22042330527405915,0.00505047071903669
1.0,10.0,0.01,18.852006167005253,1.0,1.171938105257617,0.22042330527405915,0.00505047071903669
1.0,10.0,0.01,16.60120169679989,1.0,1.229972686702017,0.22173591317744698,0.004903813725184979
1.0,10.0,0.01,16.344536031736816,1.0,1.2176829784197831,0.22900468908990151,0.0046792573826694335
1.0,10.0,0.01,16.344536031736816,1.0,1.2176829784197831,0.22900468908990151,0.0046792573826694335
1.0,10.0,0.01,16.898588357492702,1.0,1.1759493887025316,0.2619222462436737,0.0050164507414947575
1.0,10.0,0.01,17.570215542635356,1.0,1.3010703394162608,0.234131815701554,0.004234238278764173
1.0,10.0,0.01,17.570215542635356,1.0,1.3010703394162608,0.234131815701554,0.004234238278764173
1.0,10.0,0.01,17.570215542635356,1.0,1.3010703394162608,0.234131815701554,0.004234238278764173
1.0,10.0,0.01,14.668385444912658,1.0,1.5158051082062232,0.22546157500585293,0.004983706011003982
1.0,10.0,0.01,14.668385444912658,1.0,1.5158051082062232,0.22546157500585293,0.004983706011003982
1.0,10.0,0.01,15.392044398810144,1.0,1.2751120538597254,0.19909686726089681,0.004630569552031602
1.0,10.0,0.01,17.939257383885778,1.0,1.4857110418817396,0.1707910288331879,0.004453046508445865
1.0,10.0,0.01,17.939257383885778,1.0,1.4857110418817396,0.1707910288331879,0.004453046508445865
1.0,10.0,0.01,17.939257383885778,1.0,1.4857110418817396,0.1707910288331879,0.004453046508445865
1.0,10.0,0.01,17.939257383885778,1.0,1.4857110418817396,0.1707910288331879,0.004453046508445865
1.0,10.0,0.01,16.65797969054713,1.0,1.742230518739922,0.157475493487655,0.004250626950667186
1.0,10.0,0.01,16.65797969054713,1.0,1.742230518739922,0.157475493487655,0.004250626950667186
1.0,10.0,0.01,14.51062863462159,1.0,1.5478417492707452,0.1482111518405922,0.004441281663770076
1.0,10.0,0.01,13.56551321818785,1.0,1.5713352186880234,0.1518038211221452,0.004361312375312724
1.0,10.0,0.01,13.56551321818785,1.0,1.5713352186880234,0.1518038211221452,0.004361312375312724
1.0,10.0,0.01,13.880634817951032,1.0,1.5326593278874678,0.12578908435850308,0.004709651190659233
1.0,10.0,0.01,13.880634817951032,1.0,1.5326593278874678,0.12578908435850308,0.004709651190659233
1.0,10.0,0.01,13.880634817951032,1.0,1.5326593278874678,0.12578908435850308,0.004709651190659233
1.0,10.0,0.01,13.880634817951032,1.0,1.5326593278874678,0.12578908435850308,0.004709651190659233
1.0,10.0,0.01,13.880634817951032,1.0,1.5326593278874678,0.12578908435850308,0.004709651190659233
1.0,10.0,0.01,13.880634817951032,1.0,1.5326593278874678,0.12578908435850308,0.004709651190659233
1.0,10.0,0.01,16.507146730341898,1.0,1.4484817906629268,0.14310294582342975,0.004618507718878947
1.0,10.0,0.01,16.507146730341898,1.0,1.4484817906629268,0.14310294582342975,0.004618507718878947
1.0,10.0,0.01,15.999112226577704,1.0,1.287118653046153,0.1503208617160269,0.003917628153758815
1.0,10.0,0.01,15.999112226577704,1.0,1.287118653046153,0.1503208617160269,0.003917628153758815
1.0,10.0,0.01,15.999112226577704,1.0,1.287118653046153,0.1503208617160269,0.003917628153758815
1.0,10.0,0.01,15.999112226577704,1.0,1.287118653046153,0.1503208617160269,0.003917628153758815
1.0,10.0,0.01,15.260541542727271,1.0,1.257418670841119,0.12986412567376468,0.004780094666369655
1.0,10.0,0.01,14.926667562523278,1.0,1.4505863064136764,0.12714139502885272,0.005457799797879523
1.0,10.0,0.01,14.926667562523278,1.0,1.4505863064136764,0.12714139502885272,0.005457799797879523
1.0,10.0,0.01,14.926667562523278,1.0,1.4505863064136764,0.12714139502885272,0.005457799797879523
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
1.0,10.0,0.01,14.27532160224817,1.0,1.4809258330780477,0.09664647784627901,0.005885309669606091
